,AWAY_LAST_GAME_OE,HOME_LAST_GAME_OE,HOME_W,SEASON
573,0.5585585585585585,0.632,Win,2020
574,0.5462184873949579,0.6194690265486725,Win,2020
575,0.6178861788617886,0.5517241379310345,Win,2020
576,0.5702479338842975,0.5148514851485149,Win,2020
577,0.4907407407407407,0.628099173553719,Loss,2020
578,0.5229357798165137,0.6228070175438597,Win,2020
579,0.5338983050847458,0.495049504950495,Win,2020
580,0.631578947368421,0.5213675213675214,Loss,2020
581,0.6126126126126126,0.5096153846153846,Loss,2020
582,0.5583333333333333,0.5130434782608696,Win,2020
583,0.6228070175438597,0.546875,Win,2020
584,0.6141732283464567,0.6186440677966102,Win,2020
585,0.4862385321100917,0.6470588235294118,Loss,2020
586,0.6451612903225806,0.4821428571428571,Win,2020
587,0.5454545454545454,0.5714285714285714,Win,2020
588,0.5754716981132075,0.5855855855855856,Loss,2020
589,0.5398230088495575,0.5,Win,2020
590,0.5833333333333334,0.6446280991735537,Loss,2020
591,0.4957983193277311,0.6033057851239669,Win,2020
592,0.5357142857142857,0.575,Loss,2020
593,0.6271186440677966,0.6017699115044248,Loss,2020
594,0.6542056074766355,0.6335877862595419,Win,2020
595,0.5867768595041323,0.5566037735849056,Loss,2020
596,0.5370370370370371,0.5508474576271186,Loss,2020
597,0.5315315315315315,0.4695652173913043,Loss,2020
598,0.5508474576271186,0.5871559633027523,Win,2020
599,0.4915254237288136,0.5371900826446281,Win,2020
600,0.5982905982905983,0.6097560975609756,Win,2020
601,0.5983606557377049,0.6923076923076923,Win,2020
602,0.5700934579439252,0.6370967741935484,Loss,2020
603,0.5537190082644629,0.5871559633027523,Loss,2020
604,0.5098039215686274,0.5596330275229358,Loss,2020
605,0.616,0.4903846153846153,Win,2020
606,0.5737704918032787,0.6171875,Win,2020
607,0.484375,0.3979591836734694,Win,2020
609,0.6557377049180327,0.6,Loss,2020
610,0.5726495726495726,0.6057692307692307,Win,2020
611,0.5847457627118644,0.5,Win,2020
612,0.5,0.6752136752136753,Win,2020
613,0.5714285714285714,0.5641025641025641,Loss,2020
614,0.5454545454545454,0.5887096774193549,Loss,2020
615,0.6194690265486725,0.672,Win,2020
616,0.4954954954954955,0.5391304347826087,Loss,2020
617,0.5140845070422535,0.6016260162601627,Loss,2020
618,0.5333333333333333,0.5853658536585366,Win,2020
619,0.4634146341463415,0.5701754385964912,Loss,2020
620,0.6111111111111112,0.4954128440366973,Win,2020
621,0.5213675213675214,0.6470588235294118,Loss,2020
622,0.5714285714285714,0.6341463414634146,Win,2020
623,0.4444444444444444,0.5365853658536586,Loss,2020
624,0.475,0.5304347826086957,Loss,2020
625,0.5283018867924528,0.5315315315315315,Loss,2020
626,0.568,0.5304347826086957,Win,2020
627,0.5294117647058824,0.5213675213675214,Loss,2020
628,0.5098039215686274,0.5669291338582677,Win,2020
629,0.5304347826086957,0.6796875,Win,2020
630,0.5769230769230769,0.6746031746031746,Win,2020
631,0.5619834710743802,0.6495726495726496,Win,2020
632,0.5576923076923077,0.656,Win,2020
633,0.5725806451612904,0.5486725663716814,Loss,2020
634,0.5636363636363636,0.4903846153846153,Win,2020
635,0.5531914893617021,0.5895522388059702,Win,2020
636,0.5811965811965812,0.4915254237288136,Loss,2020
637,0.6115107913669064,0.5545454545454546,Loss,2020
638,0.646551724137931,0.5688073394495413,Loss,2020
639,0.5775862068965517,0.5772357723577236,Loss,2020
640,0.6428571428571429,0.5245901639344263,Win,2020
641,0.5038167938931297,0.5625,Win,2020
642,0.5772357723577236,0.6014492753623188,Win,2020
643,0.5046728971962616,0.635593220338983,Win,2020
644,0.5446428571428571,0.55,Win,2020
645,0.5887850467289719,0.5238095238095238,Win,2020
646,0.5575221238938053,0.5537190082644629,Loss,2020
647,0.5666666666666667,0.5046728971962616,Loss,2020
648,0.5630252100840336,0.5210084033613446,Loss,2020
649,0.5855855855855856,0.5299145299145299,Loss,2020
650,0.544,0.5877862595419847,Loss,2020
651,0.6068376068376068,0.5603448275862069,Loss,2020
655,0.5284552845528455,0.5238095238095238,Loss,2020
656,0.5982142857142857,0.676923076923077,Win,2020
657,0.5258620689655172,0.6403508771929824,Win,2020
658,0.6328125,0.5847457627118644,Win,2020
659,0.6695652173913044,0.5945945945945946,Loss,2020
660,0.6666666666666666,0.5294117647058824,Win,2020
661,0.59375,0.5526315789473685,Loss,2020
662,0.6259541984732825,0.6,Win,2020
663,0.6071428571428571,0.4666666666666667,Win,2020
664,0.5849056603773585,0.6046511627906976,Win,2020
665,0.5333333333333333,0.5545454545454546,Loss,2020
666,0.6115702479338843,0.6370967741935484,Loss,2020
667,0.5462962962962963,0.5757575757575758,Loss,2020
668,0.5862068965517241,0.544,Loss,2020
669,0.6532258064516129,0.6126126126126126,Win,2020
670,0.5545454545454546,0.5566037735849056,Loss,2020
671,0.6050420168067226,0.5196850393700787,Loss,2020
672,0.6666666666666666,0.5478260869565217,Loss,2020
673,0.576,0.4495412844036697,Loss,2020
674,0.631578947368421,0.5145631067961165,Win,2020
675,0.5478260869565217,0.4259259259259259,Loss,2020
676,0.5555555555555556,0.5943396226415094,Win,2020
677,0.6106194690265486,0.6126126126126126,Win,2020
678,0.5564516129032258,0.5789473684210527,Win,2020
679,0.5309734513274337,0.5855855855855856,Loss,2020
680,0.5294117647058824,0.625,Loss,2020
681,0.5,0.5701754385964912,Win,2020
682,0.5495495495495496,0.5752212389380531,Win,2020
683,0.5785123966942148,0.5614035087719298,Loss,2020
684,0.514018691588785,0.5263157894736842,Win,2020
685,0.6341463414634146,0.5634920634920635,Loss,2020
686,0.6031746031746031,0.5596330275229358,Loss,2020
687,0.6166666666666667,0.5333333333333333,Win,2020
688,0.5725806451612904,0.624,Win,2020
689,0.4684684684684684,0.5652173913043478,Win,2020
690,0.5666666666666667,0.5344827586206896,Win,2020
691,0.5945945945945946,0.5726495726495726,Loss,2020
692,0.625,0.5181818181818182,Win,2020
693,0.5083333333333333,0.5666666666666667,Loss,2020
694,0.5555555555555556,0.5985401459854015,Win,2020
695,0.5954198473282443,0.5089285714285714,Win,2020
696,0.5545454545454546,0.525,Loss,2020
697,0.5263157894736842,0.4495412844036697,Win,2020
698,0.6335877862595419,0.4958677685950413,Win,2020
699,0.5752212389380531,0.5726495726495726,Loss,2020
701,0.5412844036697247,0.5508474576271186,Loss,2020
702,0.4912280701754385,0.6083333333333333,Win,2020
703,0.627906976744186,0.4909090909090909,Win,2020
704,0.7018633540372671,0.5630252100840336,Win,2020
705,0.5086206896551724,0.5630252100840336,Win,2020
706,0.5357142857142857,0.5641025641025641,Win,2020
707,0.5412844036697247,0.6466165413533834,Loss,2020
708,0.6083333333333333,0.6260162601626016,Win,2020
709,0.6074766355140186,0.5483870967741935,Win,2020
710,0.5092592592592593,0.5454545454545454,Loss,2020
711,0.6554621848739496,0.6173913043478261,Loss,2020
712,0.6065573770491803,0.4339622641509434,Loss,2020
713,0.536,0.5258620689655172,Loss,2020
714,0.56,0.4864864864864865,Loss,2020
715,0.5873015873015873,0.5084745762711864,Loss,2020
716,0.5555555555555556,0.5948275862068966,Loss,2020
717,0.4615384615384615,0.5528455284552846,Loss,2020
718,0.5118110236220472,0.5702479338842975,Win,2020
719,0.5825242718446602,0.4736842105263157,Win,2020
720,0.6230769230769231,0.5137614678899083,Loss,2020
721,0.5547445255474452,0.53125,Loss,2020
722,0.6422764227642277,0.5221238938053098,Loss,2020
723,0.6422018348623854,0.5294117647058824,Win,2020
724,0.5242718446601942,0.584,Loss,2020
725,0.4956521739130435,0.5689655172413793,Win,2020
726,0.5739130434782609,0.5225225225225225,Win,2020
727,0.5217391304347826,0.5225225225225225,Win,2020
728,0.5772357723577236,0.5416666666666666,Loss,2020
729,0.5299145299145299,0.5564516129032258,Loss,2020
730,0.5304347826086957,0.5254237288135594,Win,2020
731,0.6111111111111112,0.6017699115044248,Win,2020
732,0.6106194690265486,0.6551724137931034,Win,2020
733,0.6528925619834711,0.6594202898550725,Win,2020
734,0.6074766355140186,0.5535714285714286,Win,2020
735,0.616,0.609375,Win,2020
736,0.6612903225806451,0.5344827586206896,Loss,2020
737,0.5752212389380531,0.5641025641025641,Win,2020
738,0.5916666666666667,0.4761904761904761,Loss,2020
739,0.543859649122807,0.5188679245283019,Loss,2020
740,0.5172413793103449,0.6461538461538462,Loss,2020
741,0.546875,0.627906976744186,Win,2020
742,0.5982905982905983,0.5564516129032258,Win,2020
743,0.6147540983606558,0.4857142857142857,Win,2020
744,0.616,0.5272727272727272,Loss,2020
745,0.5714285714285714,0.5454545454545454,Loss,2020
746,0.5405405405405406,0.5763888888888888,Loss,2020
747,0.4871794871794871,0.5,Win,2020
748,0.6333333333333333,0.5666666666666667,Loss,2020
749,0.6538461538461539,0.5853658536585366,Win,2020
750,0.525,0.6055045871559633,Loss,2020
751,0.4954128440366973,0.5583333333333333,Loss,2020
752,0.5357142857142857,0.4957264957264957,Win,2020
753,0.6153846153846154,0.52,Win,2020
754,0.5267857142857143,0.5677966101694916,Win,2020
755,0.5258620689655172,0.5752212389380531,Win,2020
756,0.4660194174757281,0.5080645161290323,Win,2020
757,0.543859649122807,0.5773195876288659,Win,2020
758,0.5714285714285714,0.5086206896551724,Loss,2020
759,0.5689655172413793,0.5826771653543307,Win,2020
760,0.6147540983606558,0.6198347107438017,Loss,2020
761,0.5948275862068966,0.6203703703703703,Win,2020
762,0.5948275862068966,0.6171875,Loss,2020
763,0.576271186440678,0.4666666666666667,Loss,2020
764,0.6220472440944882,0.5161290322580645,Loss,2020
765,0.5514705882352942,0.5855855855855856,Win,2020
766,0.4745762711864407,0.4495412844036697,Win,2020
767,0.5765765765765766,0.5694444444444444,Loss,2020
768,0.4710743801652892,0.5284552845528455,Loss,2020
769,0.5793650793650794,0.5630252100840336,Loss,2020
770,0.5691056910569106,0.5862068965517241,Win,2020
771,0.53125,0.5491803278688525,Win,2020
772,0.5555555555555556,0.4661016949152542,Loss,2020
773,0.5217391304347826,0.5327868852459017,Win,2020
774,0.5603448275862069,0.5172413793103449,Loss,2020
775,0.4433962264150943,0.4754098360655737,Loss,2020
776,0.6101694915254238,0.5047619047619047,Loss,2020
777,0.5641025641025641,0.5877862595419847,Win,2020
778,0.5819672131147541,0.5338983050847458,Loss,2020
779,0.5546218487394958,0.5254237288135594,Win,2020
780,0.5948275862068966,0.5175438596491229,Loss,2020
783,0.664,0.6379310344827587,Win,2020
784,0.5964912280701754,0.6307692307692307,Loss,2020
785,0.5982905982905983,0.5555555555555556,Loss,2020
786,0.6495726495726496,0.6302521008403361,Loss,2020
787,0.4778761061946903,0.5384615384615384,Win,2020
788,0.6475409836065574,0.5084745762711864,Win,2020
789,0.5181818181818182,0.5945945945945946,Win,2020
790,0.5923076923076923,0.5887850467289719,Win,2020
791,0.6727272727272727,0.5983606557377049,Win,2020
792,0.5546218487394958,0.6,Win,2020
793,0.4821428571428571,0.5983606557377049,Loss,2020
794,0.6017699115044248,0.603448275862069,Win,2020
795,0.6126126126126126,0.4903846153846153,Loss,2020
796,0.6086956521739131,0.5877192982456141,Win,2020
797,0.5714285714285714,0.5283018867924528,Win,2020
798,0.6239316239316239,0.5583333333333333,Loss,2020
799,0.5929203539823009,0.5596330275229358,Win,2020
800,0.5652173913043478,0.5575221238938053,Win,2020
801,0.5,0.5855855855855856,Loss,2020
802,0.5043478260869565,0.6324786324786325,Win,2020
803,0.5703125,0.5909090909090909,Win,2020
804,0.6507936507936508,0.5752212389380531,Loss,2020
805,0.6390977443609023,0.5478260869565217,Loss,2020
806,0.5128205128205128,0.5934959349593496,Win,2020
807,0.5084745762711864,0.5467625899280576,Win,2020
808,0.5714285714285714,0.5272727272727272,Win,2020
809,0.6,0.6086956521739131,Loss,2020
810,0.6716417910447762,0.4489795918367347,Win,2020
811,0.6377952755905512,0.5130434782608696,Loss,2020
812,0.490566037735849,0.6403508771929824,Win,2020
813,0.6528925619834711,0.5046728971962616,Loss,2020
814,0.5242718446601942,0.5161290322580645,Loss,2020
815,0.5736434108527132,0.5384615384615384,Win,2020
816,0.6335877862595419,0.6434108527131783,Win,2020
817,0.6046511627906976,0.5462184873949579,Win,2020
818,0.6363636363636364,0.4909090909090909,Loss,2020
820,0.5961538461538461,0.5333333333333333,Win,2020
821,0.5089285714285714,0.5321100917431193,Win,2020
822,0.5614035087719298,0.4774774774774775,Win,2020
823,0.4513274336283185,0.5306122448979592,Win,2020
824,0.5826086956521739,0.5555555555555556,Loss,2020
825,0.5963302752293578,0.5904761904761905,Loss,2020
826,0.5391304347826087,0.6046511627906976,Win,2020
827,0.5603448275862069,0.5901639344262295,Win,2020
828,0.6356589147286822,0.5609756097560976,Win,2020
829,0.639344262295082,0.4956521739130435,Win,2020
830,0.4545454545454545,0.59375,Loss,2020
831,0.5526315789473685,0.6194690265486725,Win,2020
832,0.5892857142857143,0.5,Win,2020
833,0.6428571428571429,0.5446428571428571,Loss,2020
834,0.5043478260869565,0.5233644859813084,Win,2020
835,0.5096153846153846,0.6946564885496184,Win,2020
836,0.5,0.6055045871559633,Loss,2020
837,0.6590909090909091,0.4811320754716981,Win,2020
838,0.5826086956521739,0.5826771653543307,Win,2020
839,0.532258064516129,0.5533980582524272,Loss,2020
840,0.5258620689655172,0.635593220338983,Win,2020
841,0.5737704918032787,0.5172413793103449,Win,2020
842,0.6153846153846154,0.4466019417475728,Win,2020
843,0.5267857142857143,0.5619834710743802,Loss,2020
844,0.5740740740740741,0.543859649122807,Win,2020
845,0.5619047619047619,0.5887096774193549,Win,2020
846,0.5045871559633027,0.5130434782608696,Win,2020
847,0.5849056603773585,0.512,Win,2020
848,0.5714285714285714,0.5504587155963303,Win,2020
849,0.504950495049505,0.5929203539823009,Win,2020
850,0.544,0.6036036036036037,Loss,2020
851,0.4587155963302752,0.5948275862068966,Win,2020
852,0.4568965517241379,0.5833333333333334,Loss,2020
853,0.4956521739130435,0.4380165289256198,Win,2020
856,0.5046728971962616,0.6220472440944882,Win,2020
857,0.5172413793103449,0.5436893203883495,Win,2020
858,0.4299065420560747,0.5537190082644629,Win,2020
859,0.5272727272727272,0.5210084033613446,Loss,2020
860,0.5,0.3909090909090909,Win,2020
861,0.5897435897435898,0.5384615384615384,Win,2020
862,0.5666666666666667,0.4711538461538461,Loss,2020
863,0.6517857142857143,0.5535714285714286,Win,2020
864,0.6018518518518519,0.4553571428571428,Loss,2020
865,0.6641221374045801,0.5739130434782609,Loss,2020
866,0.4915254237288136,0.5847457627118644,Loss,2020
867,0.52,0.53,Win,2020
868,0.5811965811965812,0.5454545454545454,Loss,2020
869,0.6218487394957983,0.5546218487394958,Win,2020
870,0.5258620689655172,0.5384615384615384,Win,2020
871,0.5423728813559322,0.45,Loss,2020
872,0.4913793103448275,0.5267857142857143,Loss,2020
873,0.5206611570247934,0.5891472868217055,Win,2020
874,0.6120689655172413,0.6403508771929824,Win,2020
875,0.4830508474576271,0.5317460317460317,Loss,2020
876,0.4909090909090909,0.5,Win,2020
877,0.5714285714285714,0.5045871559633027,Loss,2020
878,0.4561403508771929,0.5688073394495413,Win,2020
879,0.5566037735849056,0.584,Loss,2020
880,0.5882352941176471,0.5546218487394958,Win,2020
881,0.5517241379310345,0.5806451612903226,Loss,2020
882,0.5299145299145299,0.5391304347826087,Win,2020
883,0.4655172413793103,0.4424778761061947,Loss,2020
884,0.4568965517241379,0.6198347107438017,Loss,2020
885,0.5436893203883495,0.5213675213675214,Loss,2020
886,0.5934959349593496,0.5692307692307692,Loss,2020
888,0.6065573770491803,0.5446428571428571,Loss,2020
889,0.5833333333333334,0.628099173553719,Win,2020
890,0.5511811023622047,0.6691729323308271,Loss,2020
891,0.5203252032520326,0.5869565217391305,Loss,2020
892,0.6901408450704225,0.616822429906542,Win,2020
893,0.5245901639344263,0.4444444444444444,Loss,2020
894,0.4918032786885246,0.6141732283464567,Loss,2020
895,0.495049504950495,0.59375,Win,2020
896,0.5086206896551724,0.4615384615384615,Win,2020
897,0.5666666666666667,0.6046511627906976,Loss,2020
898,0.6046511627906976,0.5309734513274337,Win,2020
899,0.5289256198347108,0.6106870229007634,Loss,2020
900,0.5491803278688525,0.5692307692307692,Loss,2020
901,0.4770642201834862,0.5089285714285714,Loss,2020
902,0.5714285714285714,0.5396825396825397,Win,2020
903,0.4770642201834862,0.5413533834586466,Win,2020
904,0.5086206896551724,0.6470588235294118,Loss,2020
905,0.5371900826446281,0.5294117647058824,Win,2020
906,0.5254237288135594,0.635593220338983,Loss,2020
907,0.6201550387596899,0.5806451612903226,Loss,2020
908,0.6793893129770993,0.543859649122807,Win,2020
909,0.5619047619047619,0.5806451612903226,Loss,2020
910,0.6422764227642277,0.5508474576271186,Win,2020
911,0.5892857142857143,0.5350877192982456,Loss,2020
912,0.5126050420168067,0.4957264957264957,Win,2020
913,0.5258620689655172,0.6016260162601627,Loss,2020
914,0.5462184873949579,0.631578947368421,Loss,2020
915,0.5982142857142857,0.4864864864864865,Win,2020
916,0.5118110236220472,0.5384615384615384,Loss,2020
917,0.5964912280701754,0.5462184873949579,Win,2020
918,0.6218487394957983,0.6290322580645161,Loss,2020
919,0.5,0.4423076923076923,Win,2020
920,0.5766423357664233,0.5169491525423728,Loss,2020
921,0.4649122807017544,0.5483870967741935,Loss,2020
922,0.5714285714285714,0.6036036036036037,Loss,2020
923,0.5566037735849056,0.4930555555555556,Win,2020
924,0.5470085470085471,0.6097560975609756,Win,2020
925,0.6190476190476191,0.5041322314049587,Loss,2020
926,0.576,0.6015625,Win,2020
927,0.5363636363636364,0.5652173913043478,Loss,2020
928,0.5871559633027523,0.4356435643564356,Win,2020
929,0.5876288659793815,0.5555555555555556,Win,2020
930,0.5961538461538461,0.6396396396396397,Win,2020
931,0.5701754385964912,0.4907407407407407,Win,2020
932,0.6048387096774194,0.5916666666666667,Loss,2020
933,0.5779816513761468,0.5765765765765766,Loss,2020
934,0.5909090909090909,0.592,Loss,2020
935,0.52,0.5210084033613446,Win,2020
936,0.5964912280701754,0.4615384615384615,Loss,2020
937,0.5819672131147541,0.6335877862595419,Win,2020
938,0.56,0.64,Win,2020
939,0.5806451612903226,0.6356589147286822,Win,2020
940,0.4915254237288136,0.5491803278688525,Win,2020
941,0.5846153846153846,0.4871794871794871,Win,2020
943,0.6511627906976745,0.5166666666666667,Loss,2020
944,0.5675675675675675,0.5217391304347826,Loss,2020
945,0.5480769230769231,0.6090909090909091,Win,2020
946,0.635593220338983,0.4803149606299212,Loss,2020
947,0.7109375,0.6055045871559633,Win,2020
948,0.6,0.6666666666666666,Loss,2020
949,0.512,0.5409836065573771,Win,2020
950,0.5793650793650794,0.5773195876288659,Win,2020
951,0.5533980582524272,0.6083333333333333,Win,2020
952,0.5471698113207547,0.646551724137931,Win,2020
953,0.575,0.5798319327731093,Loss,2020
954,0.5585585585585585,0.628099173553719,Loss,2020
955,0.6434782608695652,0.568,Win,2020
956,0.6106870229007634,0.5740740740740741,Loss,2020
957,0.5130434782608696,0.6475409836065574,Loss,2020
958,0.4745762711864407,0.6328125,Win,2020
959,0.6592592592592592,0.5636363636363636,Loss,2020
960,0.5,0.5714285714285714,Win,2020
961,0.6296296296296297,0.5114503816793893,Loss,2020
962,0.5660377358490566,0.5555555555555556,Win,2020
963,0.626984126984127,0.5609756097560976,Win,2020
964,0.5982905982905983,0.5225225225225225,Win,2020
965,0.5,0.5714285714285714,Win,2020
966,0.5648148148148148,0.5630252100840336,Loss,2020
967,0.532258064516129,0.5412844036697247,Loss,2020
969,0.6470588235294118,0.514018691588785,Loss,2020
970,0.5739130434782609,0.5221238938053098,Win,2020
971,0.608,0.4864864864864865,Loss,2020
972,0.6439393939393939,0.6065573770491803,Loss,2020
973,0.5428571428571428,0.5545454545454546,Loss,2020
974,0.5614035087719298,0.5833333333333334,Win,2020
975,0.5826771653543307,0.5517241379310345,Loss,2020
976,0.5811965811965812,0.5045045045045045,Win,2020
977,0.5339805825242718,0.4878048780487805,Win,2020
978,0.4778761061946903,0.4621848739495798,Win,2020
979,0.603448275862069,0.5765765765765766,Loss,2020
980,0.5446428571428571,0.4956521739130435,Loss,2020
981,0.6666666666666666,0.4951456310679611,Win,2020
982,0.6147540983606558,0.4722222222222222,Win,2020
983,0.6147540983606558,0.6101694915254238,Loss,2020
984,0.5714285714285714,0.5923076923076923,Loss,2020
985,0.4833333333333333,0.625,Loss,2020
986,0.5423728813559322,0.5576923076923077,Loss,2020
987,0.5175438596491229,0.5178571428571429,Loss,2020
988,0.5283018867924528,0.608,Loss,2020
989,0.5130434782608696,0.56,Win,2020
990,0.5967741935483871,0.6507936507936508,Loss,2020
992,0.5727272727272728,0.5132743362831859,Loss,2020
993,0.5905511811023622,0.5952380952380952,Win,2020
994,0.5806451612903226,0.680327868852459,Win,2020
995,0.5,0.6198347107438017,Win,2020
996,0.5042735042735043,0.5528455284552846,Win,2020
997,0.5267857142857143,0.5517241379310345,Loss,2020
998,0.6,0.6017699115044248,Loss,2020
999,0.5350877192982456,0.5855855855855856,Loss,2020
1000,0.6386554621848739,0.5309734513274337,Loss,2020
1001,0.5178571428571429,0.5871559633027523,Win,2020
1002,0.6228070175438597,0.55,Loss,2020
1003,0.6551724137931034,0.6120689655172413,Win,2020
1004,0.5327102803738317,0.6198347107438017,Loss,2020
1005,0.6229508196721312,0.5864661654135338,Loss,2020
1006,0.603448275862069,0.5307692307692308,Win,2020
1007,0.5483870967741935,0.5545454545454546,Loss,2020
1008,0.5677966101694916,0.6290322580645161,Loss,2020
1009,0.5737704918032787,0.6031746031746031,Loss,2020
1010,0.625,0.5245901639344263,Loss,2020
1011,0.5757575757575758,0.6637931034482759,Loss,2020
1012,0.5583333333333333,0.5892857142857143,Win,2020
1013,0.525,0.5181818181818182,Win,2020
1014,0.5130434782608696,0.5964912280701754,Loss,2020
1015,0.603448275862069,0.5098039215686274,Win,2020
1016,0.65,0.5225225225225225,Win,2020
1017,0.5283018867924528,0.5813953488372093,Loss,2020
1018,0.5384615384615384,0.5344827586206896,Loss,2020
1019,0.4,0.6166666666666667,Loss,2020
1020,0.626984126984127,0.4859813084112149,Win,2020
1021,0.6101694915254238,0.5423728813559322,Loss,2020
1022,0.6538461538461539,0.5614035087719298,Loss,2020
1023,0.6,0.6403508771929824,Loss,2020
1024,0.6695652173913044,0.5740740740740741,Win,2020
1025,0.4913793103448275,0.5983606557377049,Loss,2020
1026,0.5847457627118644,0.5221238938053098,Loss,2020
1029,0.5154639175257731,0.5304347826086957,Loss,2020
1030,0.5,0.5692307692307692,Loss,2020
1031,0.5,0.6097560975609756,Win,2020
1032,0.4833333333333333,0.5652173913043478,Win,2020
1033,0.559322033898305,0.5046728971962616,Win,2020
1034,0.5175438596491229,0.5585585585585585,Win,2020
1035,0.4954954954954955,0.5,Loss,2020
1036,0.4666666666666667,0.4196428571428571,Loss,2020
1037,0.5137614678899083,0.5288461538461539,Win,2020
1038,0.6595744680851063,0.5573770491803278,Loss,2020
1039,0.5447154471544715,0.5315315315315315,Win,2020
1040,0.5357142857142857,0.5371900826446281,Win,2020
1043,0.5384615384615384,0.5691056910569106,Loss,2020
1044,0.6218487394957983,0.543859649122807,Loss,2020
1045,0.5630252100840336,0.5277777777777778,Win,2020
1046,0.4563106796116505,0.6293103448275862,Win,2020
1047,0.5333333333333333,0.4482758620689655,Win,2020
1048,0.5206611570247934,0.5714285714285714,Loss,2020
1049,0.4830508474576271,0.5700934579439252,Win,2020
1050,0.5416666666666666,0.5486725663716814,Win,2020
1051,0.4536082474226804,0.575,Loss,2020
1052,0.6140350877192983,0.5267857142857143,Loss,2020
1053,0.5701754385964912,0.5775862068965517,Loss,2020
1054,0.592,0.5793650793650794,Win,2020
1055,0.512,0.5403225806451613,Win,2020
1056,0.55,0.5688073394495413,Loss,2020
1057,0.5877192982456141,0.616,Loss,2020
1058,0.5966386554621849,0.603448275862069,Win,2020
1059,0.5409836065573771,0.5555555555555556,Win,2020
1060,0.5545454545454546,0.5725806451612904,Win,2020
1061,0.5042016806722689,0.5192307692307693,Win,2020
1062,0.5625,0.5403225806451613,Loss,2020
1063,0.4466019417475728,0.5555555555555556,Win,2020
1064,0.625,0.4958677685950413,Loss,2020
1065,0.6356589147286822,0.5504587155963303,Win,2020
1066,0.5660377358490566,0.5213675213675214,Win,2020
1067,0.6015625,0.5046728971962616,Loss,2020
1068,0.5,0.6083333333333333,Win,2020
1069,0.5901639344262295,0.5818181818181818,Win,2020
1070,0.5196850393700787,0.5793650793650794,Loss,2020
1071,0.5447154471544715,0.5765765765765766,Win,2020
1072,0.5217391304347826,0.5307692307692308,Win,2020
1073,0.525,0.5433070866141733,Win,2020
1074,0.4716981132075472,0.625,Loss,2020
1075,0.5416666666666666,0.5478260869565217,Win,2020
1076,0.4561403508771929,0.6016260162601627,Win,2020
1077,0.5932203389830508,0.5862068965517241,Loss,2020
1078,0.5535714285714286,0.5689655172413793,Win,2020
1079,0.5636363636363636,0.6222222222222222,Win,2020
1080,0.5514018691588785,0.5726495726495726,Loss,2021
1081,0.5897435897435898,0.6416666666666667,Win,2021
1082,0.6714285714285714,0.6065573770491803,Win,2021
1083,0.5346534653465347,0.4954128440366973,Win,2021
1084,0.5467625899280576,0.6260869565217392,Win,2021
1085,0.584070796460177,0.6111111111111112,Win,2021
1086,0.6583333333333333,0.6060606060606061,Loss,2021
1087,0.6293103448275862,0.5233644859813084,Loss,2021
1088,0.5943396226415094,0.4915254237288136,Win,2021
1089,0.5945945945945946,0.5043478260869565,Win,2021
1090,0.5338983050847458,0.4903846153846153,Loss,2021
1091,0.6153846153846154,0.5983606557377049,Loss,2021
1092,0.6814814814814815,0.5573770491803278,Win,2021
1093,0.5483870967741935,0.6721311475409836,Win,2021
1094,0.6106194690265486,0.6403508771929824,Win,2021
1095,0.5714285714285714,0.6283185840707964,Win,2021
1096,0.5714285714285714,0.6052631578947368,Win,2021
1097,0.5737704918032787,0.6666666666666666,Win,2021
1098,0.56,0.603448275862069,Win,2021
1099,0.6481481481481481,0.6140350877192983,Loss,2021
1100,0.5423728813559322,0.4951456310679611,Win,2021
1101,0.6410256410256411,0.5614035087719298,Win,2021
1102,0.5045871559633027,0.5350877192982456,Win,2021
1103,0.6126126126126126,0.6050420168067226,Win,2021
1104,0.6238532110091743,0.5378151260504201,Loss,2021
1105,0.5181818181818182,0.4601769911504424,Win,2021
1106,0.5859375,0.543859649122807,Win,2021
1107,0.512396694214876,0.6666666666666666,Loss,2021
1108,0.4528301886792453,0.5132743362831859,Win,2021
1109,0.603448275862069,0.5700934579439252,Win,2021
1110,0.5847457627118644,0.5864661654135338,Win,2021
1111,0.6126126126126126,0.5462184873949579,Win,2021
1112,0.5220588235294118,0.6722689075630253,Loss,2021
1113,0.5428571428571428,0.5405405405405406,Win,2021
1114,0.6434108527131783,0.6311475409836066,Win,2021
1115,0.411214953271028,0.5603448275862069,Win,2021
1116,0.6037735849056604,0.6124031007751938,Loss,2021
1117,0.5495495495495496,0.6370967741935484,Win,2021
1118,0.5233644859813084,0.5526315789473685,Win,2021
1119,0.45,0.5833333333333334,Win,2021
1120,0.5892857142857143,0.5714285714285714,Loss,2021
1121,0.4636363636363636,0.5772357723577236,Win,2021
1122,0.6111111111111112,0.5192307692307693,Loss,2021
1123,0.5669291338582677,0.4954954954954955,Win,2021
1124,0.5566037735849056,0.6403508771929824,Win,2021
1125,0.6422764227642277,0.6016260162601627,Loss,2021
1126,0.6111111111111112,0.5045871559633027,Win,2021
1127,0.5882352941176471,0.5092592592592593,Loss,2021
1128,0.5636363636363636,0.6451612903225806,Win,2021
1129,0.5660377358490566,0.4912280701754385,Loss,2021
1130,0.5327102803738317,0.5728155339805825,Win,2021
1131,0.5196078431372549,0.5233644859813084,Loss,2021
1132,0.5,0.5478260869565217,Loss,2021
